epoch,acc,loss
139,0.35444444444444445,0.0023835006221714946
140,0.3111111111111111,0.002326873414632347
141,0.29555555555555557,0.0022805415745824576
142,0.36,0.0023511865807490217
143,0.36,0.0023423317737049526
144,0.33555555555555555,0.0022634427239083582
145,0.3422222222222222,0.002306622705525822
146,0.3322222222222222,0.0022519953093594973
147,0.3388888888888889,0.0023043413915567927
148,0.36444444444444446,0.002339124942405356
149,0.35,0.0023043406133850418
150,0.35888888888888887,0.0023190963609764975
151,0.34444444444444444,0.0022631400326887765
152,0.3411111111111111,0.00228420944367018
153,0.32222222222222224,0.002205656961434417
154,0.3477777777777778,0.002205859194509685
155,0.37333333333333335,0.0021665219496935606
156,0.3388888888888889,0.002270237979375654
157,0.37444444444444447,0.0021880655145893493
158,0.3566666666666667,0.0021449828727377785
159,0.3277777777777778,0.0022830328873048224
160,0.33111111111111113,0.0022598534036013815
161,0.4011111111111111,0.0022233032652487356
162,0.33555555555555555,0.0021822834118372866
163,0.3433333333333333,0.002178395893424749
164,0.34555555555555556,0.002195170596241951
165,0.34,0.002118609386185805
166,0.38666666666666666,0.002151196855637762
167,0.39,0.0020852306599004403
168,0.3233333333333333,0.002096336908224556
169,0.3522222222222222,0.0020776885292596286
170,0.3688888888888889,0.002115721562359896
171,0.37,0.002180616462396251
172,0.3655555555555556,0.0021613303323586783
173,0.34,0.002079365638912552
174,0.3422222222222222,0.0020199669804424046
175,0.36444444444444446,0.002056643603783515
176,0.3322222222222222,0.0020869369246065616
177,0.3411111111111111,0.0020824766904115675
178,0.36444444444444446,0.002084638465506335
179,0.3622222222222222,0.002071615905604429
180,0.37333333333333335,0.002015535234887567
181,0.3377777777777778,0.0020654037196396126
182,0.38222222222222224,0.002041473056500157
183,0.38,0.0022224438531945148
184,0.36444444444444446,0.002074345345091489
185,0.34444444444444444,0.0021119266593207916
186,0.31222222222222223,0.0020814598367239036
187,0.3333333333333333,0.0020952882721192306
188,0.3333333333333333,0.0020874573942273856
189,0.38555555555555554,0.0020580003053570785
190,0.38333333333333336,0.0020457723767807086
191,0.35555555555555557,0.001995850628655818
192,0.38666666666666666,0.001973082514272796
193,0.35555555555555557,0.002017596529589759
194,0.35444444444444445,0.002020827333132426
195,0.3488888888888889,0.001967420822216405
196,0.35333333333333333,0.002036198244119684
197,0.36,0.001983950008224282
198,0.3022222222222222,0.001998896671252118
199,0.35444444444444445,0.001965644531365898
200,0.3488888888888889,0.0019104309292096232
201,0.3388888888888889,0.001963781581984626
202,0.3433333333333333,0.0018975877927409279
203,0.4,0.0020692231055969993
204,0.3844444444444444,0.0020395109466173583
205,0.3811111111111111,0.0018914202424801059
206,0.37666666666666665,0.001924120695847604
207,0.35,0.0019041091948747634
208,0.35444444444444445,0.001882170886836118
209,0.3522222222222222,0.0018841910269111395
210,0.36444444444444446,0.0018931700537602107
211,0.37666666666666665,0.001890330421220925
212,0.3933333333333333,0.0017917499758510127
213,0.3511111111111111,0.0018604697545783386
214,0.35555555555555557,0.0018717586818254657
215,0.36,0.0018579707408530844
216,0.37,0.001919174353695578
217,0.36444444444444446,0.0018519740484447943
218,0.33666666666666667,0.0018203675389910738
219,0.3622222222222222,0.0018408917056189644
220,0.3511111111111111,0.0018673092416591115
221,0.3188888888888889,0.0018193475767556164
222,0.33666666666666667,0.0017800766891903348
223,0.35777777777777775,0.0018358623867647515
224,0.35777777777777775,0.0018822029802120395
225,0.36444444444444446,0.0018079470636116134
226,0.3477777777777778,0.0018804245048926935
227,0.36444444444444446,0.0017860588669362995
228,0.3844444444444444,0.0017936623205120365
229,0.35888888888888887,0.0018065400494055616
230,0.36777777777777776,0.0018342226164208518
231,0.37555555555555553,0.001813405357922117
232,0.33666666666666667,0.0018026196987678607
233,0.3244444444444444,0.0019688779301941395
234,0.3488888888888889,0.001912058781211575
235,0.35555555555555557,0.0018420270193989078
236,0.3411111111111111,0.0018177053756597969
237,0.3488888888888889,0.0017514593050711685
238,0.37555555555555553,0.0017707793130021957
239,0.35555555555555557,0.001750603330632051
240,0.3511111111111111,0.0018165636548979414
241,0.36,0.00180809177354806
242,0.3477777777777778,0.0018190730047515696
243,0.3566666666666667,0.0017270652629021142
244,0.3466666666666667,0.0017644375065962474
245,0.36,0.0018549639146981968
246,0.3477777777777778,0.001800997495237324
247,0.37222222222222223,0.0017779781069192622
248,0.3433333333333333,0.001749902627327376
249,0.34444444444444444,0.001716700049324168
250,0.34555555555555556,0.001747715355724924
251,0.34444444444444444,0.0017748029731834928
252,0.3711111111111111,0.0018097120544148817
253,0.3333333333333333,0.0018392438172466225
254,0.37222222222222223,0.0018507573494894636
255,0.35555555555555557,0.0017303461824647254
256,0.3522222222222222,0.0016882268774012724
257,0.3466666666666667,0.0017769238404515717
258,0.3377777777777778,0.0017036249555854334
259,0.3566666666666667,0.0017052418024589618
260,0.35,0.0016696062518490686
261,0.36444444444444446,0.0016765210958611635
262,0.3844444444444444,0.0016741342583878173
263,0.36,0.001677220928379231
264,0.3477777777777778,0.0016334882202661699
265,0.39,0.0017172464914619922
266,0.37555555555555553,0.001664334453849329
267,0.37555555555555553,0.0017243352511690723
268,0.3788888888888889,0.0017289301018334098
269,0.3811111111111111,0.0016550958192803793
270,0.3888888888888889,0.0016371905389759276
271,0.3566666666666667,0.0016360131056151457
272,0.36777777777777776,0.0016192384053849511
273,0.3277777777777778,0.0016647817153069707
274,0.3477777777777778,0.0016421296390601331
275,0.35444444444444445,0.0016956965878812803
276,0.36777777777777776,0.0016880899362473024
277,0.37555555555555553,0.0016382010876097614
278,0.38666666666666666,0.0016043987709821925
279,0.38555555555555554,0.0016012569475505087
280,0.3622222222222222,0.0016470520757138729
281,0.3422222222222222,0.0016748050548550156
282,0.35444444444444445,0.0016070003440189693
283,0.39,0.001703775261218349
284,0.35555555555555557,0.0015986607554886077
285,0.3844444444444444,0.0016807281303529938
286,0.38666666666666666,0.0017033952759164903
287,0.39666666666666667,0.0016896316362544894
288,0.3844444444444444,0.001699792641835908
289,0.3788888888888889,0.0016115942048943704
290,0.3522222222222222,0.0015917540517532164
291,0.3711111111111111,0.001582788335573342
292,0.35888888888888887,0.00160441303677443
293,0.42444444444444446,0.0015546650403282709
294,0.3566666666666667,0.0015480990118036668
295,0.38333333333333336,0.0016005276588516102
296,0.3711111111111111,0.0015997725487169293
297,0.3477777777777778,0.0016016064242770273
298,0.3411111111111111,0.0016245886621375878
299,0.3688888888888889,0.0015771364099863502
300,0.35333333333333333,0.0016218036806417836
301,0.3411111111111111,0.001592901749536395
302,0.3622222222222222,0.0016379086062726048
303,0.36777777777777776,0.0014935668423357938
304,0.3711111111111111,0.0015243076760735777
305,0.35444444444444445,0.0015385827618754572
306,0.37333333333333335,0.001527990371816688
307,0.40444444444444444,0.0015296905301511287
308,0.41444444444444445,0.0015785459625638194
309,0.3988888888888889,0.0015096816503339344
310,0.39222222222222225,0.0015388142477927936
311,0.39555555555555555,0.0015808056455312504
312,0.37222222222222223,0.001527348281815648
313,0.3888888888888889,0.0015505738401164612
314,0.35333333333333333,0.0015949931347535716
315,0.37333333333333335,0.0015351069573726918
316,0.4033333333333333,0.0015588120536671744
317,0.3622222222222222,0.001566333370283246
318,0.38666666666666666,0.0015857044069303406
