epoch,acc,loss
74,0.15111111083792317,0.03347362422694763
75,0.15777777714861763,0.03282263740483257
76,0.15222222233812013,0.032101679489844374
77,0.14444444701075554,0.03157488494697544
78,0.1422222215268347,0.03089473293059402
79,0.12888888890544573,0.029116737759775586
80,0.1388888888888889,0.02344718999746773
81,0.1644444449080361,0.01979108786003457
82,0.16222222397724786,0.018599994377129607
83,0.1777777767015828,0.018066013231873512
84,0.17444444447755814,0.017483754290474787
85,0.1588888874070512,0.017248174796501797
86,0.16888888883921835,0.016861114650964737
87,0.1877777770989471,0.016589786753886275
88,0.17666666582226753,0.01631068479683664
89,0.19000000113414395,0.016096185323678784
90,0.1888888892200258,0.01591463014483452
91,0.15888888864881462,0.015678057136634987
92,0.23888888996508387,0.015549555472615693
93,0.1988888867199421,0.015407490388800701
94,0.19888888796170553,0.01522228830597467
95,0.20333333313465118,0.014994111377745867
96,0.1977777774963114,0.014834997347659536
97,0.2133333327041732,0.014891064001454247
98,0.2155555540488826,0.014600964159601264
99,0.20666666784220272,0.014553321784155237
100,0.215555552393198,0.014331364435040288
101,0.20666666453083357,0.014409933653142717
102,0.20555555406543943,0.014236406112710634
103,0.22666666553252274,0.014323548569033543
104,0.20777777913543913,0.014127224890722169
105,0.23999999877479342,0.013971182259006633
106,0.2588888862066799,0.013890389818698168
107,0.2244444443947739,0.01382231769255466
108,0.22666666698124674,0.013759963110917144
109,0.24222222136126625,0.013716962033261856
110,0.24555555234352747,0.013522850918687053
111,0.22888888729115328,0.013477601473116212
112,0.23555555567145348,0.01354407374229696
113,0.26222222050031024,0.013388462675114473
114,0.25777777863873375,0.013406138194517957
115,0.23111111174027124,0.013321641884330247
116,0.24999999958607885,0.01323907139400641
117,0.2477777757578426,0.013177720519403616
118,0.2333333326710595,0.01310981075382895
119,0.2311111113263501,0.01307693413562245
120,0.2844444438815117,0.013028575831817256
121,0.25333333429363036,0.013029056808186902
122,0.22888888832595614,0.01302112928695149
123,0.23111110718713868,0.013053300583528148
124,0.25111111087931526,0.01288519049477246
125,0.25555555605226093,0.012872916180640459
126,0.26111111003491616,0.01290370560147696
127,0.24333332892921236,0.012814742150819965
128,0.2499999979303943,0.012770015849835344
129,0.26111111293236416,0.012671355778972307
130,0.26999999913904404,0.012740726789666547
131,0.262222222569916,0.012632980063143704
132,0.2200000004635917,0.012562500261184242
133,0.24222222260302967,0.01254620687622163
134,0.2711111083626747,0.01259217406105664
135,0.26555555644962525,0.012497723361270295
136,0.2455555573105812,0.012451468604720302
137,0.24666666487852731,0.012387376847780414
138,0.2699999978972806,0.012296298363556465
139,0.2877777773472998,0.012508565456502967
140,0.25333333429363036,0.012372245132509205
141,0.26777777903609806,0.012414397878779305
142,0.27222222255335915,0.01231604814529419
143,0.2544444439311822,0.012245262507349253
144,0.2655555531382561,0.01213003389744295
145,0.26666666318972904,0.012242944135020176
146,0.26999999955296516,0.012214557371205755
147,0.2966666668653488,0.01210191747587588
148,0.27111110877659583,0.012170050189726882
149,0.2866666681236691,0.012128585897799995
150,0.23888888789547813,0.012070116586983204
151,0.27888888700140846,0.012106908019632101
152,0.27666666524277794,0.011994164230095016
153,0.2666666665010982,0.011993125288022889
154,0.29777778271171784,0.012010508941279517
155,0.26555555479394066,0.011913156861232387
156,0.2900000007616149,0.011968538113352325
157,0.2677777757247289,0.011976346425298188
158,0.27444444762335884,0.01192377047199342
159,0.27444444596767426,0.011770547833293676
160,0.2611111104488373,0.011821359551201263
161,0.28555555393298465,0.011809995190964805
162,0.2688888899154133,0.011907041331546174
163,0.26888888825972873,0.011838554197715389
164,0.2666666665010982,0.011743380946831571
165,0.28777777817514205,0.011736258191780912
166,0.2700000016225709,0.011635434865537617
167,0.27222222172551686,0.01163165933556027
168,0.2833333338300387,0.011646809780763255
169,0.2733333326048321,0.011550324606812663
170,0.24777777741352716,0.011406995873484347
171,0.2822222212950389,0.011088925517267652
172,0.2655555572774675,0.010309638041588996
173,0.2655555523104138,0.008391115504006544
174,0.24555555482705435,0.006415309875996577
175,0.25555555605226093,0.005672057573166158
176,0.24888888829284245,0.005446351495467954
177,0.28333333217435414,0.005431131951303946
178,0.2800000011920929,0.00533077498483989
179,0.2688888866040442,0.005241272453632619
180,0.3011111120382945,0.00524720598736571
181,0.2666666656732559,0.005112919154473477
182,0.2800000011920929,0.005086150511892306
183,0.2844444455371963,0.005083183369909723
184,0.27666666689846253,0.005127519369125366
185,0.27444444513983196,0.005007831146940589
186,0.2711111100183593,0.004887019258199466
187,0.2677777773804135,0.0050120830484148525
188,0.2888888907101419,0.0049460378423747085
189,0.25333333181010353,0.004896271275356412
190,0.28666666481229996,0.004922271292242739
191,0.30444444384839797,0.004812426787490646
192,0.2755555560191472,0.004799151017020146
193,0.28888888822661507,0.004864029793275727
194,0.2822222204671966,0.004885696495572726
195,0.2777777773638566,0.00482572462513215
196,0.2588888928294182,0.004672504676919844
197,0.28555555310514236,0.004796787863597274
198,0.29333333671092987,0.004804127151146531
199,0.28555555641651154,0.004771482846182253
200,0.3011111120382945,0.004832030222233798
201,0.28777777983082664,0.004703179286378954
202,0.30888888819350135,0.004737032629135583
203,0.30888888902134365,0.004647138425045543
204,0.2822222221228812,0.0046472316090431474
205,0.29777777526113725,0.004664035824437936
206,0.28333333217435414,0.004607039426142971
207,0.28555555641651154,0.004642887661854426
208,0.28666666770974797,0.00468702911813226
209,0.2844444438815117,0.004677044822730952
210,0.291111108329561,0.004564071306958795
211,0.2711111108462016,0.004593511500085394
212,0.27222222338120144,0.004613148734076983
213,0.3200000002980232,0.004609285336401727
214,0.3022222262289789,0.004574910064952241
215,0.2822222229507234,0.00445654827894436
216,0.293333334227403,0.004454039295928346
217,0.3011111120382945,0.004460029510988129
218,0.2866666664679845,0.004499671540947424
219,0.2988888911075062,0.004449842083785269
220,0.2822222262620926,0.004440391358609001
221,0.31666666600439286,0.00445379329741829
222,0.3244444446431266,0.004395921417098079
223,0.31333333833350074,0.0044425548726899754
224,0.27888888865709305,0.004424905895979868
225,0.2777777810891469,0.004399978051272531
226,0.30222222208976746,0.004375564969248242
227,0.305555553899871,0.004366861889138818
228,0.30222222374545205,0.0043852710967055624
229,0.2933333358830876,0.004441932956170704
230,0.31666666434870827,0.004350574169721868
231,0.29222222334808773,0.004382964068402846
232,0.284444444709354,0.0042648647342705065
233,0.26333333055178326,0.004351434970481528
234,0.3144444442457623,0.004229330845798056
235,0.29555555433034897,0.004306589162701534
236,0.3100000007285012,0.004257307219732966
237,0.30888888902134365,0.004224198792750637
238,0.31333333667781615,0.0042551816182418
239,0.3077777814533975,0.004223948137627708
240,0.25444444600078797,0.004212231452887257
241,0.2711111108462016,0.004260565684590902
242,0.2977777769168218,0.004267518848387731
243,0.2922222200367186,0.00429464418751498
244,0.29777777857250637,0.004160008858889341
245,0.30888889150487053,0.004201831011515524
246,0.32111111366086537,0.004116378776315186
247,0.30444444467624027,0.004165482021764749
248,0.3311111090911759,0.004168060931584073
249,0.3144444442457623,0.0041530940733436085
250,0.30888888984918594,0.004172766814008355
251,0.30888888984918594,0.004185913428146806
252,0.3311111165417565,0.004046790081904166
253,0.294444444278876,0.00411414865973509
254,0.32555555552244186,0.0041183909504777854
255,0.2933333358830876,0.0041113342546547455
256,0.3077777773141861,0.004160254676308896
257,0.31888889107439256,0.004125001413437228
258,0.31111111657487023,0.00412214578439792
259,0.28999999910593033,0.004063648171722889
260,0.28555555641651154,0.004047047165739868
261,0.2977777777446641,0.004052461293112073
262,0.3311111124025451,0.004042729774179558
263,0.3244444446431266,0.0039690225126428735
264,0.31111111326350105,0.0040119253745716475
265,0.31111110912428963,0.003967992456940313
266,0.3122222241428163,0.00400082483732452
267,0.30666666560702854,0.003989832346431083
268,0.294444444278876,0.004050987216437029
269,0.2700000016225709,0.004026333607422809
270,0.27888888741532963,0.003975870553404093
271,0.3177777768837081,0.004065657901163731
272,0.32555555800596875,0.004040307313617732
273,0.3033333325551616,0.003981648401046793
274,0.2933333358830876,0.003948348419119914
275,0.3033333354526096,0.0039365099898229046
276,0.30666666726271313,0.003875371987103588
277,0.2988888902796639,0.003930553561076522
278,0.2822222204671966,0.00392678444687691
279,0.2777777769499355,0.003958856415313979
280,0.31111111243565875,0.003865828103799787
281,0.30666666477918625,0.0038189509650692344
282,0.32777778142028385,0.0037664238803295624
283,0.28999999910593033,0.0038815107222439516
284,0.29555555598603356,0.0039046824547565645
285,0.3122222224871318,0.0038027363027342493
286,0.32555555635028416,0.003751572092167205
287,0.3288888898160722,0.00383620992458115
288,0.3377777809898059,0.003873910871334374
289,0.31666666517655057,0.003871637913915846
290,0.2944444451067183,0.003795968847245806
291,0.3166666684879197,0.003800049411236412
292,0.3244444438152843,0.003777970391739574
293,0.31888889024655026,0.0037996852641097372
294,0.30000000281466377,0.003820177025368644
295,0.3055555572112401,0.0038253802469828064
296,0.3100000040398704,0.003763156231596238
297,0.3200000011258655,0.003744461276154551
298,0.31555555512507755,0.003814728827112251
299,0.30888888736565906,0.003731144579230911
300,0.30888888653781676,0.0037597406836640504
301,0.3200000011258655,0.003711238762156831
302,0.303333333796925,0.003702566156991654
303,0.3099999999006589,0.0036965464241802692
304,0.32111111366086537,0.0037041512033384708
305,0.29222222334808773,0.0036825545442601046
306,0.3200000011258655,0.0036670845778038106
307,0.333333332505491,0.00375510908715013
308,0.31333333253860474,0.003634731854415602
309,0.3133333358499739,0.0037023757791353595
310,0.3200000011258655,0.003714716644026339
311,0.3111111107799742,0.0036500159573430815
312,0.3088888923327128,0.003658196953539219
313,0.31555555595291984,0.0037478279037815
314,0.32333333955870736,0.0037141085291902223
315,0.33444444752401775,0.003688290417711768
316,0.3000000011589792,0.003641943615447316
317,0.2888888915379842,0.0036612400500517753
318,0.30666667057408226,0.003642766115566095
319,0.3588888910081651,0.0036512174152044784
320,0.3177777785393927,0.003616751365674039
321,0.3166666701436043,0.0036324269991988936
322,0.33222222493754494,0.0036014890453467765
323,0.32222222205665374,0.003641381782169143
324,0.32777778142028385,0.003658650391217735
325,0.32222222205665374,0.0035825323494565156
326,0.31555555760860443,0.003603325535853704
327,0.29999999867545235,0.0036791158167438377
328,0.3455555538336436,0.003596839999469618
329,0.2988888894518216,0.003587096981290314
330,0.3311111124025451,0.0036135409674089816
331,0.30111110624339843,0.003637039839910964
332,0.33222222493754494,0.0035881600989442733
333,0.3166666684879197,0.0036034161328441566
334,0.3288888914717568,0.003538986525705291
335,0.2866666656401422,0.0035005491873663333
336,0.3144444459014469,0.0035519186898859013
337,0.30000000364250606,0.003517752280458808
338,0.28999999910593033,0.0035275117131984895
339,0.3511111115415891,0.003562593819677002
340,0.3100000040398704,0.0034714515139866206
341,0.30222222291760975,0.003531817023435401
342,0.31555555512507755,0.0034843428551943768
343,0.3122222224871318,0.0035325401436744463
344,0.32333333873086506,0.00353721988439146
345,0.3166666676600774,0.00352724510917647
346,0.31999999864233863,0.00349916925188154
347,0.35111111319727367,0.0034582693802399766
348,0.293333334227403,0.0034942915533772772
349,0.314444449212816,0.0034563083253386947
350,0.32555555635028416,0.00348559924815264
351,0.3311111132303874,0.0034497896364579597
352,0.3233333345916536,0.0034599238618587456
353,0.3244444496101803,0.0034454752975660893
354,0.3444444470935398,0.003457584728797277
355,0.3544444474909041,0.0034731466633578143
356,0.30444444302055573,0.0034132160298112365
357,0.3244444438152843,0.003438230849699014
358,0.32555555552244186,0.0034585619707488352
359,0.3133333341942893,0.003445936884317133
360,0.34444444792138207,0.0034500347941906918
361,0.32444444712665343,0.0034167992028718195
362,0.31444444755713147,0.0034859351710312897
363,0.3188888869351811,0.0034282709239050746
364,0.31888888859086567,0.0033514179134120545
365,0.32999999903970295,0.0034263624240540797
366,0.31111111160781646,0.0034355923611049852
367,0.31888888941870797,0.003436175834697982
368,0.34444444212648606,0.0034158327487400835
369,0.31333333005507785,0.0034046232467517257
370,0.3222222204009692,0.003362734776197208
371,0.29111111329661477,0.0033261517787145246
372,0.31555555760860443,0.0033640871859259075
373,0.3377777751949098,0.0033554501650441024
374,0.31999999947018093,0.0033390049098266494
375,0.3400000027484364,0.003312077489681542
376,0.33888889104127884,0.0033553804063962567
377,0.33444444586833316,0.003355575699566139
378,0.3000000011589792,0.0033135509454748696
379,0.3300000023510721,0.0033954052875439325
380,0.3355555550919639,0.003285488243111306
381,0.3288888914717568,0.0032590299767131605
382,0.335555558403333,0.0033128117081812685
383,0.36222222612963784,0.0033455820650690133
384,0.3522222249044312,0.0033206447907206085
385,0.32333333293596905,0.0033016662734250226
386,0.32999999903970295,0.0032597214837248125
387,0.3377777801619636,0.0032740376837965515
388,0.3455555546614859,0.0033110217191278934
389,0.3411111111442248,0.0032644671284490162
390,0.33888888938559425,0.003350069047883153
391,0.2866666681236691,0.0032510929870315725
392,0.3311111115747028,0.0032669439679011703
393,0.31333333336644703,0.0033316903670007982
394,0.3011111128661368,0.003288763497645656
395,0.305555553899871,0.003296057189193865
396,0.32777777893675697,0.0032450396748673585
397,0.34999999983443153,0.003273894816326598
398,0.3333333349890179,0.0032099056730253827
399,0.31333333253860474,0.0032726629740662044
400,0.33444444586833316,0.0032447562811689246
401,0.3422222211956978,0.0032245176585598122
402,0.33000000483459896,0.00325352742543651
403,0.34666666719648576,0.0032572919476984274
404,0.32999999986754525,0.0032492748384053507
405,0.3477777797314856,0.003236475141925944
406,0.3277777781089147,0.003218493256200519
407,0.3400000010927518,0.003225673960211376
408,0.3511111123694314,0.0032418175703949398
409,0.31555555760860443,0.0031787179953729114
410,0.3133333341942893,0.003177421413258546
411,0.31222222331497407,0.0031781373157476387
412,0.33222222576538724,0.003142680067362057
413,0.3311111132303874,0.0032323956774133774
414,0.3477777797314856,0.003170513793722623
415,0.32111111448870766,0.0031504391744318935
416,0.3311111107468605,0.003184006044951578
417,0.3222222204009692,0.0031737596727907658
418,0.33888889021343654,0.00318100827280432
419,0.34555555797285503,0.003203161138420304
420,0.35666666759385,0.0030825541018404895
421,0.3488888856437471,0.0031204293870056667
422,0.3333333370586236,0.0030879774648282263
423,0.3566666692495346,0.0031563684654732547
424,0.3499999965230624,0.003166762956728538
425,0.3433333353863822,0.0031787517558162412
426,0.3277777781089147,0.0031158269848674536
427,0.3377777751949098,0.0031736427918076515
428,0.3266666680574417,0.0031105958106410173
429,0.32888888898823,0.0031083309893599814
430,0.3400000035762787,0.0031145092151645157
431,0.31444444341792,0.0031397332075155443
432,0.36222222281826866,0.003091785047824184
433,0.3333333316776488,0.003138822451647785
434,0.3133333341942893,0.0030931064134670627
435,0.36666666385200286,0.003110563123805655
